Id,UpperDepth,LowerDepth,Value,Lambda,tsme
4,25,26,69.4729353322812,0.1,0.0206107640544035
4,26,27,69.4963810284753,0.1,0.0206107640544035
4,27,28,69.5198267246693,0.1,0.0206107640544035
4,28,29,69.5432724208633,0.1,0.0206107640544035
4,29,30,69.5667181170573,0.1,0.0206107640544035
4,30,31,69.5901638132513,0.1,0.0206107640544035
4,31,32,69.5935808662524,0.1,0.0206107640544035
4,32,33,69.5569406328675,0.1,0.0206107640544035
4,33,34,69.4802431130968,0.1,0.0206107640544035
4,34,35,69.3634883069402,0.1,0.0206107640544035
4,35,36,69.2066762143977,0.1,0.0206107640544035
4,36,37,69.0098068354693,0.1,0.0206107640544035
4,37,38,68.772880170155,0.1,0.0206107640544035
4,38,39,68.4958962184548,0.1,0.0206107640544035
4,39,40,68.1788549803687,0.1,0.0206107640544035
4,40,41,67.8217564558967,0.1,0.0206107640544035
4,41,42,67.4446292882318,0.1,0.0206107640544035
4,42,43,67.0675021205669,0.1,0.0206107640544035
4,43,44,66.6903749529019,0.1,0.0206107640544035
4,44,45,66.313247785237,0.1,0.0206107640544035
4,45,46,65.9361206175721,0.1,0.0206107640544035
4,46,47,65.5589934499072,0.1,0.0206107640544035
4,47,48,65.1818662822423,0.1,0.0206107640544035
4,48,49,64.8047391145773,0.1,0.0206107640544035
4,49,50,64.4276119469124,0.1,0.0206107640544035
4,50,51,64.0504847792475,0.1,0.0206107640544035
4,51,52,63.6733576115826,0.1,0.0206107640544035
4,52,53,63.2962304439176,0.1,0.0206107640544035
4,53,54,62.9191032762527,0.1,0.0206107640544035
4,54,55,62.5419761085878,0.1,0.0206107640544035
4,55,56,62.1648489409229,0.1,0.0206107640544035
4,56,57,61.7877217732579,0.1,0.0206107640544035
4,57,58,61.410594605593,0.1,0.0206107640544035
4,58,59,61.0334674379281,0.1,0.0206107640544035
4,59,60,60.6563402702632,0.1,0.0206107640544035
4,60,61,60.2792131025983,0.1,0.0206107640544035
4,61,62,59.9020859349333,0.1,0.0206107640544035
4,62,63,59.5249587672684,0.1,0.0206107640544035
4,63,64,59.1478315996035,0.1,0.0206107640544035
4,64,65,58.7707044319386,0.1,0.0206107640544035
4,65,66,58.3935772642736,0.1,0.0206107640544035
4,66,67,58.0164500966087,0.1,0.0206107640544035
4,67,68,57.6393229289438,0.1,0.0206107640544035
4,68,69,57.2621957612789,0.1,0.0206107640544035
4,69,70,56.885068593614,0.1,0.0206107640544035
4,70,71,56.507941425949,0.1,0.0206107640544035
4,71,72,56.1496706166674,0.1,0.0206107640544035
4,72,73,55.8291125241522,0.1,0.0206107640544035
4,73,74,55.5462671484035,0.1,0.0206107640544035
4,74,75,55.3011344894213,0.1,0.0206107640544035
4,75,76,55.0937145472056,0.1,0.0206107640544035
4,76,77,54.9240073217564,0.1,0.0206107640544035
4,77,78,54.7920128130736,0.1,0.0206107640544035
4,78,79,54.6977310211574,0.1,0.0206107640544035
4,79,80,54.6411619460077,0.1,0.0206107640544035
6,0,1,50.3937795351481,0.1,0.0354414375762277
6,1,2,50.4137619219186,0.1,0.0354414375762277
6,2,3,50.47370908223,0.1,0.0354414375762277
6,3,4,50.5736210160823,0.1,0.0354414375762277
6,4,5,50.7134977234756,0.1,0.0354414375762277
6,5,6,50.8933392044099,0.1,0.0354414375762277
6,6,7,51.113145458885,0.1,0.0354414375762277
6,7,8,51.3729164869011,0.1,0.0354414375762277
6,8,9,51.6726522884582,0.1,0.0354414375762277
6,9,10,52.0123528635561,0.1,0.0354414375762277
6,10,11,52.3920182121951,0.1,0.0354414375762277
6,11,12,52.7604715967133,0.1,0.0354414375762277
6,12,13,53.0665362794493,0.1,0.0354414375762277
6,13,14,53.310212260403,0.1,0.0354414375762277
6,14,15,53.4914995395745,0.1,0.0354414375762277
6,15,16,53.6103981169637,0.1,0.0354414375762277
6,16,17,53.6669079925707,0.1,0.0354414375762277
6,17,18,53.6610291663954,0.1,0.0354414375762277
6,18,19,53.5927616384378,0.1,0.0354414375762277
6,19,20,53.462105408698,0.1,0.0354414375762277
6,20,21,53.2690604771759,0.1,0.0354414375762277
6,21,22,53.0448211947627,0.1,0.0354414375762277
6,22,23,52.8205819123494,0.1,0.0354414375762277
6,23,24,52.5963426299362,0.1,0.0354414375762277
6,24,25,52.372103347523,0.1,0.0354414375762277
6,25,26,52.1478640651098,0.1,0.0354414375762277
6,26,27,51.9236247826965,0.1,0.0354414375762277
6,27,28,51.6993855002833,0.1,0.0354414375762277
6,28,29,51.4751462178701,0.1,0.0354414375762277
6,29,30,51.2509069354569,0.1,0.0354414375762277
6,30,31,51.0266676530436,0.1,0.0354414375762277
6,31,32,50.8258966111182,0.1,0.0354414375762277
6,32,33,50.6720620501681,0.1,0.0354414375762277
6,33,34,50.5651639701935,0.1,0.0354414375762277
6,34,35,50.5052023711944,0.1,0.0354414375762277
6,35,36,50.4921772531708,0.1,0.0354414375762277
6,36,37,50.5260886161226,0.1,0.0354414375762277
6,37,38,50.6069364600498,0.1,0.0354414375762277
6,38,39,50.7347207849526,0.1,0.0354414375762277
6,39,40,50.9094415908307,0.1,0.0354414375762277
6,40,41,51.1310988776844,0.1,0.0354414375762277
6,41,42,51.3762244050258,0.1,0.0354414375762277
6,42,43,51.6213499323671,0.1,0.0354414375762277
6,43,44,51.8664754597085,0.1,0.0354414375762277
6,44,45,52.1116009870499,0.1,0.0354414375762277
6,45,46,52.3567265143912,0.1,0.0354414375762277
6,46,47,52.6018520417326,0.1,0.0354414375762277
6,47,48,52.846977569074,0.1,0.0354414375762277
6,48,49,53.0921030964154,0.1,0.0354414375762277
6,49,50,53.3372286237567,0.1,0.0354414375762277
6,50,51,53.5823541510981,0.1,0.0354414375762277
6,51,52,53.8274796784395,0.1,0.0354414375762277
6,52,53,54.0726052057808,0.1,0.0354414375762277
6,53,54,54.3177307331222,0.1,0.0354414375762277
6,54,55,54.5628562604636,0.1,0.0354414375762277
6,55,56,54.807981787805,0.1,0.0354414375762277
6,56,57,55.0531073151463,0.1,0.0354414375762277
6,57,58,55.2982328424877,0.1,0.0354414375762277
6,58,59,55.5433583698291,0.1,0.0354414375762277
6,59,60,55.7884838971704,0.1,0.0354414375762277
6,60,61,56.0336094245118,0.1,0.0354414375762277
6,61,62,56.2787349518532,0.1,0.0354414375762277
6,62,63,56.5238604791946,0.1,0.0354414375762277
6,63,64,56.7689860065359,0.1,0.0354414375762277
6,64,65,57.0141115338773,0.1,0.0354414375762277
6,65,66,57.2592370612187,0.1,0.0354414375762277
6,66,67,57.50436258856,0.1,0.0354414375762277
6,67,68,57.7494881159014,0.1,0.0354414375762277
6,68,69,57.9946136432428,0.1,0.0354414375762277
6,69,70,58.2397391705842,0.1,0.0354414375762277
6,70,71,58.4848646979255,0.1,0.0354414375762277
6,71,72,58.7177339488998,0.1,0.0354414375762277
6,72,73,58.92609064714,0.1,0.0354414375762277
6,73,74,59.109934792646,0.1,0.0354414375762277
6,74,75,59.2692663854179,0.1,0.0354414375762277
6,75,76,59.4040854254557,0.1,0.0354414375762277
6,76,77,59.5143919127593,0.1,0.0354414375762277
6,77,78,59.6001858473288,0.1,0.0354414375762277
6,78,79,59.6614672291641,0.1,0.0354414375762277
6,79,80,59.6982360582653,0.1,0.0354414375762277
7,0,1,49.8849937420317,0.1,0.0147889436466452
7,1,2,49.9013755680041,0.1,0.0147889436466452
7,2,3,49.9505210459214,0.1,0.0147889436466452
7,3,4,50.0324301757836,0.1,0.0147889436466452
7,4,5,50.1471029575906,0.1,0.0147889436466452
7,5,6,50.2945393913425,0.1,0.0147889436466452
7,6,7,50.4747394770393,0.1,0.0147889436466452
7,7,8,50.6877032146809,0.1,0.0147889436466452
7,8,9,50.9334306042674,0.1,0.0147889436466452
7,9,10,51.2119216457988,0.1,0.0147889436466452
7,10,11,51.523176339275,0.1,0.0147889436466452
7,11,12,51.8508128587237,0.1,0.0147889436466452
7,12,13,52.1784493781723,0.1,0.0147889436466452
7,13,14,52.4800370947661,0.1,0.0147889436466452
7,14,15,52.7295272056499,0.1,0.0147889436466452
7,15,16,52.9269197108239,0.1,0.0147889436466452
7,16,17,53.0722146102881,0.1,0.0147889436466452
7,17,18,53.1654119040423,0.1,0.0147889436466452
7,18,19,53.2065115920867,0.1,0.0147889436466452
7,19,20,53.1955136744213,0.1,0.0147889436466452
7,20,21,53.1324181510459,0.1,0.0147889436466452
7,21,22,53.0432738248156,0.1,0.0147889436466452
7,22,23,52.9541294985854,0.1,0.0147889436466452
7,23,24,52.8649851723551,0.1,0.0147889436466452
7,24,25,52.7758408461248,0.1,0.0147889436466452
7,25,26,52.6866965198945,0.1,0.0147889436466452
7,26,27,52.5975521936643,0.1,0.0147889436466452
7,27,28,52.508407867434,0.1,0.0147889436466452
7,28,29,52.4192635412037,0.1,0.0147889436466452
7,29,30,52.3301192149735,0.1,0.0147889436466452
7,30,31,52.2409748887432,0.1,0.0147889436466452
7,31,32,52.1599126707659,0.1,0.0147889436466452
7,32,33,52.0950146692945,0.1,0.0147889436466452
7,33,34,52.046280884329,0.1,0.0147889436466452
7,34,35,52.0137113158694,0.1,0.0147889436466452
7,35,36,51.9973059639157,0.1,0.0147889436466452
7,36,37,51.9970648284679,0.1,0.0147889436466452
7,37,38,52.012987909526,0.1,0.0147889436466452
7,38,39,52.0450752070901,0.1,0.0147889436466452
7,39,40,52.0933267211601,0.1,0.0147889436466452
7,40,41,52.1577424517359,0.1,0.0147889436466452
7,41,42,52.2302402905647,0.1,0.0147889436466452
7,42,43,52.3027381293936,0.1,0.0147889436466452
7,43,44,52.3752359682224,0.1,0.0147889436466452
7,44,45,52.4477338070512,0.1,0.0147889436466452
7,45,46,52.52023164588,0.1,0.0147889436466452
7,46,47,52.5927294847089,0.1,0.0147889436466452
7,47,48,52.6652273235377,0.1,0.0147889436466452
7,48,49,52.7377251623665,0.1,0.0147889436466452
7,49,50,52.8102230011953,0.1,0.0147889436466452
7,50,51,52.8827208400241,0.1,0.0147889436466452
7,51,52,52.955218678853,0.1,0.0147889436466452
7,52,53,53.0277165176818,0.1,0.0147889436466452
7,53,54,53.1002143565106,0.1,0.0147889436466452
7,54,55,53.1727121953394,0.1,0.0147889436466452
7,55,56,53.2452100341683,0.1,0.0147889436466452
7,56,57,53.3177078729971,0.1,0.0147889436466452
7,57,58,53.3902057118259,0.1,0.0147889436466452
7,58,59,53.4627035506547,0.1,0.0147889436466452
7,59,60,53.5352013894836,0.1,0.0147889436466452
7,60,61,53.6076992283124,0.1,0.0147889436466452
7,61,62,53.6801970671412,0.1,0.0147889436466452
7,62,63,53.75269490597,0.1,0.0147889436466452
7,63,64,53.8251927447989,0.1,0.0147889436466452
7,64,65,53.8976905836277,0.1,0.0147889436466452
7,65,66,53.9701884224565,0.1,0.0147889436466452
7,66,67,54.0426862612853,0.1,0.0147889436466452
7,67,68,54.1151841001141,0.1,0.0147889436466452
7,68,69,54.187681938943,0.1,0.0147889436466452
7,69,70,54.2601797777718,0.1,0.0147889436466452
7,70,71,54.3326776166006,0.1,0.0147889436466452
7,71,72,54.4051754554294,0.1,0.0147889436466452
7,72,73,54.4776732942583,0.1,0.0147889436466452
7,73,74,54.5456400181603,0.1,0.0147889436466452
